image,row,field,gt,pred,gt_norm,pred_norm,edit_distance,cer,wer,exact,error
passport_0053_seedream.png,53,lastname,РЫБАКОВ,РЫБАКОВ,РЫБАКОВ,РЫБАКОВ,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,firstname,АВВАКУМ,АВВАКУМ,АВВАКУМ,АВВАКУМ,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,middlename,ГРАНТОВИЧ,ГРАНТОВИЧ,ГРАНТОВИЧ,ГРАНТОВИЧ,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,birth_date,07.12.1980,07.12.1980,07121980,07121980,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,birth_place,Г. ЯРОСЛАВЛЬ,Г ЯРОСЛАВЛЬ,Г. ЯРОСЛАВЛЬ,Г ЯРОСЛАВЛЬ,1,0.083333,0.083333,0,
passport_0053_seedream.png,53,date_of_issue,02.05.1998,02.05.1998,02051998,02051998,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,department_code,610-714,610-714,610714,610714,0,0.000000,0.000000,1,
passport_0053_seedream.png,53,passport_issued_full,ОВМ МВД РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г. БАТАЙСК,ОВМ МВД РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г БАТАЙСК,ОВМ МВД РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г. БАТАЙСК,ОВМ МВД РОССИИ ПО РОСТОВСКОЙ ОБЛАСТИ В Г БАТАЙСК,1,0.020408,0.020408,0,
passport_0053_seedream.png,53,series_and_number,48 97 729577,48 97 729577,4897729577,4897729577,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,lastname,ШАКИРОВА,ШАКИРОВА,ШАКИРОВА,ШАКИРОВА,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,firstname,ЗИНАИДА,ЗИНАИДА,ЗИНАИДА,ЗИНАИДА,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,middlename,САИДОВНА,САИДОВНА,САИДОВНА,САИДОВНА,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,birth_date,18.06.1957,18.06.1957,18061957,18061957,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,birth_place,Г. ВЛАДИВОСТОК,Г ВЛАДИВОСТОК,Г. ВЛАДИВОСТОК,Г ВЛАДИВОСТОК,1,0.071429,0.071429,0,
passport_0054_seedream.jpeg,54,date_of_issue,19.11.2009,19.11.2009,19112009,19112009,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,department_code,380-519,380-519,380519,380519,0,0.000000,0.000000,1,
passport_0054_seedream.jpeg,54,passport_issued_full,ОУФМС РОССИИ ПО ИРКУТСКОЙ ОБЛ. В Г. АНГАРСК,ОУФМС РОССИИ ПО ИРКУТСКОЙ ОБЛ В Г АНГАРСК,ОУФМС РОССИИ ПО ИРКУТСКОЙ ОБЛ. В Г. АНГАРСК,ОУФМС РОССИИ ПО ИРКУТСКОЙ ОБЛ В Г АНГАРСК,2,0.046512,0.046512,0,
passport_0054_seedream.jpeg,54,series_and_number,92 53 113266,92 53 113266,9253113266,9253113266,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,lastname,УМЕРОВА,УМЕРОВА,УМЕРОВА,УМЕРОВА,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,firstname,ФЁКЛА,ФЕКЛА,ФЕКЛА,ФЕКЛА,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,middlename,НИКОЛАЕВНА,НИКОЛАЕВНА,НИКОЛАЕВНА,НИКОЛАЕВНА,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,birth_date,21.06.1982,121.06.1982,21061982,121061982,1,0.125000,0.125000,0,
passport_0055_seedream.png,55,birth_place,Г. СОЧИ,Г СОЧИ,Г. СОЧИ,Г СОЧИ,1,0.142857,0.142857,0,
passport_0055_seedream.png,55,date_of_issue,30.01.2017,30.01.2017,30012017,30012017,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,department_code,163-181,163-181,163181,163181,0,0.000000,0.000000,1,
passport_0055_seedream.png,55,passport_issued_full,ОУФМС РОССИИ ПО РТ В ВАХИТОВСКОМ Р-НЕ Г. КАЗАНИ,ОУФМС РОССИИ ПО РТ В БАХИТОВСКОМ Р-НЕ Г КАЗАНЙ,ОУФМС РОССИИ ПО РТ В ВАХИТОВСКОМ Р-НЕ Г. КАЗАНИ,ОУФМС РОССИИ ПО РТ В БАХИТОВСКОМ Р-НЕ Г КАЗАНЙ,3,0.063830,0.063830,0,
passport_0055_seedream.png,55,series_and_number,76 93 383201,76 93 383201,7693383201,7693383201,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,lastname,АЛИЕВА,АЛИЕВА,АЛИЕВА,АЛИЕВА,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,firstname,ВИОЛЕТТА,ВИОЛЕТТА,ВИОЛЕТТА,ВИОЛЕТТА,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,middlename,ИСЛАМОВНА,ИСЛАМОВНА,ИСЛАМОВНА,ИСЛАМОВНА,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,birth_date,14.08.1985,14.08.1985,14081985,14081985,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,birth_place,Г. РОСТОВ-НА-ДОНУ,Г РОСТОВ-НА-ДОНУ,Г. РОСТОВ-НА-ДОНУ,Г РОСТОВ-НА-ДОНУ,1,0.058824,0.058824,0,
passport_0056_seedream.png,56,date_of_issue,09.03.2026,09.03.2026,09032026,09032026,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,department_code,640-851,640-851,640851,640851,0,0.000000,0.000000,1,
passport_0056_seedream.png,56,passport_issued_full,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО САРАТОВСКОЙ ОБЛАСТИ В Г. БАЛАКОВО,МЕКРАЙОННБЙ ОТДЕЛ УФМС ПО САРАГОВСКОЙ ОБЛАСТИ В Г БАЛАКОВО,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО САРАТОВСКОЙ ОБЛАСТИ В Г. БАЛАКОВО,МЕКРАЙОННБЙ ОТДЕЛ УФМС ПО САРАГОВСКОЙ ОБЛАСТИ В Г БАЛАКОВО,4,0.067797,0.067797,0,
passport_0056_seedream.png,56,series_and_number,21 45 572700,21 45 572700,2145572700,2145572700,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,lastname,ЛАЗАРЕНКО,ЛАЗАРЕНКО,ЛАЗАРЕНКО,ЛАЗАРЕНКО,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,firstname,ЯКОВ,ЯКОВ,ЯКОВ,ЯКОВ,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,middlename,ГРАНТОВИЧ,ГРАНТОВИЧ,ГРАНТОВИЧ,ГРАНТОВИЧ,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,birth_date,16.01.1976,16.01.1976,16011976,16011976,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,birth_place,Г. НИЖНИЙ НОВГОРОД,Г НИЖНИЙ НОВГОРОД,Г. НИЖНИЙ НОВГОРОД,Г НИЖНИЙ НОВГОРОД,1,0.055556,0.055556,0,
passport_0057_seedream.png,57,date_of_issue,11.08.2004,11.08.2004,11082004,11082004,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,department_code,420-364,420-364,420364,420364,0,0.000000,0.000000,1,
passport_0057_seedream.png,57,passport_issued_full,МИГРАЦИОННЫЙ ПУНКТ ПО КЕМЕРОВСКОЙ ОБЛ. В ЛЕНИНСКОМ Р-НЕ,МИТРАЦИОННЫЙ ЛПУЯКТ ПО КЕМЕРОВСКОЙ ОБЛ В ЛЕНИНСКОМ РНЕ,МИГРАЦИОННЫЙ ПУНКТ ПО КЕМЕРОВСКОЙ ОБЛ. В ЛЕНИНСКОМ Р-НЕ,МИТРАЦИОННЫЙ ЛПУЯКТ ПО КЕМЕРОВСКОЙ ОБЛ В ЛЕНИНСКОМ РНЕ,5,0.090909,0.090909,0,
passport_0057_seedream.png,57,series_and_number,43 53 393243,43 53 393243,4353393243,4353393243,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,lastname,ГАСПАРЯН,ГАСПАРЯН,ГАСПАРЯН,ГАСПАРЯН,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,firstname,МАРГАРИТА,МАРГАРИТА,МАРГАРИТА,МАРГАРИТА,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,middlename,МАРКОВНА,МАРКОВНА,МАРКОВНА,МАРКОВНА,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,birth_date,07.09.1955,07.09.1955,07091955,07091955,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,birth_place,Г. ОМСК,Г ОМСК,Г. ОМСК,Г ОМСК,1,0.142857,0.142857,0,
passport_0058_seedream.png,58,date_of_issue,09.05.1977,09.05.1977,09051977,09051977,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,department_code,023-569,023-569,023569,023569,0,0.000000,0.000000,1,
passport_0058_seedream.png,58,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН В ЛЕНИНСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО РСПТУБЛИКЕ БАШКОРТОСТАН В ЛЕНИНСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН В ЛЕНИНСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО РСПТУБЛИКЕ БАШКОРТОСТАН В ЛЕНИНСКОМ Р-НЕ,2,0.032787,0.032787,0,
passport_0058_seedream.png,58,series_and_number,40 98 599219,40 98 599219,4098599219,4098599219,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,lastname,ЯРМОЛЕНКО,ЯРМОЛЕНКО,ЯРМОЛЕНКО,ЯРМОЛЕНКО,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,firstname,ПРАСКОВЬЯ,ПРАСКОВЬЯ,ПРАСКОВЬЯ,ПРАСКОВЬЯ,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,middlename,САИДОВНА,САИДОВНА,САИДОВНА,САИДОВНА,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,birth_date,10.02.1956,10.02.1956,10021956,10021956,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,birth_place,Г. ПЕРМЬ,Г ПЕРМЬ,Г. ПЕРМЬ,Г ПЕРМЬ,1,0.125000,0.125000,0,
passport_0059_seedream.png,59,date_of_issue,24.12.1989,24.12.1989,24121989,24121989,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,department_code,592-680,592-680,592680,592680,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,passport_issued_full,ОТДЕЛ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В КИРОВСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В КИРОВСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В КИРОВСКОМ Р-НЕ,ОТДЕЛ УФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В КИРОВСКОМ Р-НЕ,0,0.000000,0.000000,1,
passport_0059_seedream.png,59,series_and_number,84 57 596249,84 57 596249,8457596249,8457596249,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,lastname,БАРСУКОВ,БАРСУКОВ,БАРСУКОВ,БАРСУКОВ,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,firstname,КАПИТОН,КАПИТОН,КАПИТОН,КАПИТОН,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,middlename,ФИЛИППОВИЧ,ФИЛИППОВИЧ,ФИЛИППОВИЧ,ФИЛИППОВИЧ,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,birth_date,23.06.1976,23.06.1976,23061976,23061976,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,birth_place,Г. РОСТОВ-НА-ДОНУ,Г РОСТОВ-НА-ДОНУ,Г. РОСТОВ-НА-ДОНУ,Г РОСТОВ-НА-ДОНУ,1,0.058824,0.058824,0,
passport_0060_seedream.png,60,date_of_issue,27.10.2010,27.10.2010,27102010,27102010,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,department_code,341-237,341-237,341237,341237,0,0.000000,0.000000,1,
passport_0060_seedream.png,60,passport_issued_full,ОУФМС РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г. ВОЛЖСКИЙ,ОУФМС РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г ВОЛЖСКИЙ,ОУФМС РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г. ВОЛЖСКИЙ,ОУФМС РОССИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ В Г ВОЛЖСКИЙ,1,0.019608,0.019608,0,
passport_0060_seedream.png,60,series_and_number,25 34 430876,25 34 430876,2534430876,2534430876,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,lastname,ХОМЕНКО,ХОМЕНКО,ХОМЕНКО,ХОМЕНКО,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,firstname,ГРАНТ,ГРАНТ,ГРАНТ,ГРАНТ,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,middlename,МАКСИМОВИЧ,МАКСИМОВИЧ,МАКСИМОВИЧ,МАКСИМОВИЧ,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,birth_date,24.04.1967,24.04.1967,24041967,24041967,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,birth_place,Г. РОСТОВ-НА-ДОНУ,Г РОСТОВ-НА-ДОНУ,Г. РОСТОВ-НА-ДОНУ,Г РОСТОВ-НА-ДОНУ,1,0.058824,0.058824,0,
passport_0061_seedream.png,61,date_of_issue,27.09.2024,27.09.2024,27092024,27092024,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,department_code,360-853,360-853,360853,360853,0,0.000000,0.000000,1,
passport_0061_seedream.png,61,passport_issued_full,МИГРАЦИОННЫЙ ПУНКТ ПО ВОРОНЕЖСКОЙ ОБЛ. В Г. ЛИСКИ,МИГРАЦИОННЫЙ ПУНКГ ПО ВОРОНЕКСКОЙ ОБ В Г ЛИСКИ,МИГРАЦИОННЫЙ ПУНКТ ПО ВОРОНЕЖСКОЙ ОБЛ. В Г. ЛИСКИ,МИГРАЦИОННЫЙ ПУНКГ ПО ВОРОНЕКСКОЙ ОБ В Г ЛИСКИ,5,0.102041,0.102041,0,
passport_0061_seedream.png,61,series_and_number,34 47 338533,34 47 338533,3447338533,3447338533,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,lastname,ПОДШИВАЛОВ,ТОДШИВАДВ,ПОДШИВАЛОВ,ТОДШИВАДВ,3,0.300000,0.300000,0,
passport_0062_seedream.png,62,firstname,СЕРГЕЙ,СЕРГЕЙ,СЕРГЕЙ,СЕРГЕЙ,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,middlename,САВЕЛЬЕВИЧ,САВЕЛЬЕВИЧ,САВЕЛЬЕВИЧ,САВЕЛЬЕВИЧ,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,birth_date,02.05.1963,02.05.1963,02051963,02051963,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,birth_place,Г. ТУЛА,Г ТУЛА,Г. ТУЛА,Г ТУЛА,1,0.142857,0.142857,0,
passport_0062_seedream.png,62,date_of_issue,19.03.1982,19.03.1982,19031982,19031982,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,department_code,241-654,241-654,241654,241654,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,passport_issued_full,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙМЫРУ В Г. ЖЕЛЕЗНОГОРСК,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙМЫРУ В Г. ЖЕЛЕЗНОГОРСК,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙМЫРУ В Г. ЖЕЛЕЗНОГОРСК,ОУФМС РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ И ТАЙМЫРУ В Г. ЖЕЛЕЗНОГОРСК,0,0.000000,0.000000,1,
passport_0062_seedream.png,62,series_and_number,72 23 112861,72 23 112861,7223112861,7223112861,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,lastname,ОЛИЙНИК,ОЛИЙНИК,ОЛИЙНИК,ОЛИЙНИК,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,firstname,ОСТАП,ОСТАП,ОСТАП,ОСТАП,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,middlename,ИСЛАМОВИЧ,ИСЛАМОВИЧ,ИСЛАМОВИЧ,ИСЛАМОВИЧ,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,birth_date,02.03.1976,02.03.1976,02031976,02031976,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,birth_place,Г. ТОМСК,Г ТОМСК,Г. ТОМСК,Г ТОМСК,1,0.125000,0.125000,0,
passport_0063_seedream.png,63,date_of_issue,25.06.2001,25.06.2001,25062001,25062001,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,department_code,710-842,710-842,710842,710842,0,0.000000,0.000000,1,
passport_0063_seedream.png,63,passport_issued_full,ОВМ МВД РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В СОВЕТСКОМ Р-НЕ,ОВМ МВД РОССИИ ПО ТУДЬСКОЙ ОБЛ В СОВЕТСКОМ Р-НЕ,ОВМ МВД РОССИИ ПО ТУЛЬСКОЙ ОБЛ. В СОВЕТСКОМ Р-НЕ,ОВМ МВД РОССИИ ПО ТУДЬСКОЙ ОБЛ В СОВЕТСКОМ Р-НЕ,2,0.041667,0.041667,0,
passport_0063_seedream.png,63,series_and_number,18 61 615633,18 61 615633,1861615633,1861615633,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,lastname,НАНИТАШВИЛИ,НАНИТАШВИЛИ,НАНИТАШВИЛИ,НАНИТАШВИЛИ,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,firstname,ТРОФИМ,ТРОФИМ,ТРОФИМ,ТРОФИМ,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,middlename,НИКОЛАЕВИЧ,НИКОЛАЕВИЧ,НИКОЛАЕВИЧ,НИКОЛАЕВИЧ,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,birth_date,26.03.1964,26.03.1964,26031964,26031964,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,birth_place,Г. НОВОСИБИРСК,Г НОВОСИБИРСК,Г. НОВОСИБИРСК,Г НОВОСИБИРСК,1,0.071429,0.071429,0,
passport_0064_seedream.png,64,date_of_issue,25.06.2005,25.06.2005,25062005,25062005,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,department_code,590-572,590-572,590572,590572,0,0.000000,0.000000,1,
passport_0064_seedream.png,64,passport_issued_full,ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. СОЛИКАМСК,ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАО В Г СОЛИКАМСК,ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАЮ В Г. СОЛИКАМСК,ОУФМС РОССИИ ПО ПЕРМСКОМУ КРАО В Г СОЛИКАМСК,2,0.044444,0.044444,0,
passport_0064_seedream.png,64,series_and_number,63 87 725084,63 87 725084,6387725084,6387725084,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,lastname,ГОЛОВАЧЁВА,ГОЛОВАЧЕВА,ГОЛОВАЧЕВА,ГОЛОВАЧЕВА,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,firstname,ЗАРИНА,ЗАРИНА,ЗАРИНА,ЗАРИНА,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,middlename,ГЕОРГИЕВНА,ГЕОРГИЕВНА,ГЕОРГИЕВНА,ГЕОРГИЕВНА,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,birth_date,15.08.1979,15.08.1979,15081979,15081979,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,birth_place,Г. ТОМСК,Г ТОМСК,Г. ТОМСК,Г ТОМСК,1,0.125000,0.125000,0,
passport_0065_seedream.png,65,date_of_issue,12.12.2006,12.12.2006,12122006,12122006,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,department_code,051-583,051-583,051583,051583,0,0.000000,0.000000,1,
passport_0065_seedream.png,65,passport_issued_full,ОВМ МВД РОССИИ ПО РЕСПУБЛИКЕ ДАГЕСТАН В Г. ХАСАВЮРТ,ОВМ МВД РОССИИ ПО РЕСПУБЛИКЕ ДАГЕСТАН В Г ХАСАВОРТ,ОВМ МВД РОССИИ ПО РЕСПУБЛИКЕ ДАГЕСТАН В Г. ХАСАВЮРТ,ОВМ МВД РОССИИ ПО РЕСПУБЛИКЕ ДАГЕСТАН В Г ХАСАВОРТ,2,0.039216,0.039216,0,
passport_0065_seedream.png,65,series_and_number,89 17 739244,88 17 73924,8917739244,881773924,2,0.200000,0.200000,0,
passport_0066_seedream.png,66,lastname,ЗАЙЦЕВА,ЗАЙЦЕВА,ЗАЙЦЕВА,ЗАЙЦЕВА,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,firstname,ГУЗЕЛЬ,ГУЗЕЛЬ,ГУЗЕЛЬ,ГУЗЕЛЬ,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,middlename,БОРИСОВНА,БОРИСОВНА,БОРИСОВНА,БОРИСОВНА,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,sex,ЖЕН.,Ж,F,F,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,birth_date,09.04.1995,09.04.1995,09041995,09041995,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,birth_place,Г. НОВОСИБИРСК,Г НОВОСИБИРСК,Г. НОВОСИБИРСК,Г НОВОСИБИРСК,1,0.071429,0.071429,0,
passport_0066_seedream.png,66,date_of_issue,27.01.2024,27.01.2024,27012024,27012024,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,department_code,161-178,161-178,161178,161178,0,0.000000,0.000000,1,
passport_0066_seedream.png,66,passport_issued_full,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО РТ В ПРИВОЛЖСКОМ Р-НЕ,МЕКРАМОННЫЙ ОТДЕЛ УМС ПОРГ В ПРИБОЛЖСКОМ Р-НЕ,МЕЖРАЙОННЫЙ ОТДЕЛ УФМС ПО РТ В ПРИВОЛЖСКОМ Р-НЕ,МЕКРАМОННЫЙ ОТДЕЛ УМС ПОРГ В ПРИБОЛЖСКОМ Р-НЕ,6,0.127660,0.127660,0,
passport_0066_seedream.png,66,series_and_number,80 19 264136,80 19 264136,8019264136,8019264136,0,0.000000,0.000000,1,
passport_0068_seedream.png,68,lastname,КОРНИЛОВ,КОРНИЛОВ,КОРНИЛОВ,КОРНИЛОВ,0,0.000000,0.000000,1,
passport_0068_seedream.png,68,firstname,РУСЛАН,РУСЛАН,РУСЛАН,РУСЛАН,0,0.000000,0.000000,1,
passport_0068_seedream.png,68,middlename,ПЁТРОВИЧ,ПЕТРОВИЧ,ПЕТРОВИЧ,ПЕТРОВИЧ,0,0.000000,0.000000,1,
passport_0068_seedream.png,68,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0068_seedream.png,68,birth_date,18.02.1982,18.02.1982,18021982,18021982,0,0.000000,0.000000,1,
passport_0068_seedream.png,68,birth_place,Г. ХАБАРОВСК,Г ХАБАРОВСК,Г. ХАБАРОВСК,Г ХАБАРОВСК,1,0.083333,0.083333,0,
passport_0068_seedream.png,68,date_of_issue,17.03.2006,,17032006,,8,1.000000,1.000000,0,
passport_0068_seedream.png,68,department_code,162-847,,162847,,6,1.000000,1.000000,0,
passport_0068_seedream.png,68,passport_issued_full,ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В Г. ЗЕЛЕНОДОЛЬСК,,ТП УФМС РОССИИ ПО РЕСПУБЛИКЕ ТАТАРСТАН В Г. ЗЕЛЕНОДОЛЬСК,,56,1.000000,1.000000,0,
passport_0068_seedream.png,68,series_and_number,28 19 162535,1,2819162535,1,9,0.900000,0.900000,0,
passport_0069_seedream.png,69,lastname,ПРОХОРОВ,ПРОХОРОВ,ПРОХОРОВ,ПРОХОРОВ,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,firstname,ВЕНИАМИН,ВЕНИАМИН,ВЕНИАМИН,ВЕНИАМИН,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,middlename,ДАВИДОВИЧ,ДАВИДОВИЧ,ДАВИДОВИЧ,ДАВИДОВИЧ,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,birth_date,15.02.1983,15.02.1983,15021983,15021983,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,birth_place,Г. СОЧИ,Г СОЧИ,Г. СОЧИ,Г СОЧИ,1,0.142857,0.142857,0,
passport_0069_seedream.png,69,date_of_issue,03.10.2010,03.10.2010,03102010,03102010,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,department_code,271-513,271-513,271513,271513,0,0.000000,0.000000,1,
passport_0069_seedream.png,69,passport_issued_full,МИГРАЦИОННЫЙ ПУНКТ ПО ХАБАРОВСКОМУ КРАЮ В Г. АМУРСК,МИГРАЦИОННЫЙ ЛПУНКТ ПО ХАБАРОВСКОМУ КРАЮ В Г АМУРСК,МИГРАЦИОННЫЙ ПУНКТ ПО ХАБАРОВСКОМУ КРАЮ В Г. АМУРСК,МИГРАЦИОННЫЙ ЛПУНКТ ПО ХАБАРОВСКОМУ КРАЮ В Г АМУРСК,2,0.039216,0.039216,0,
passport_0069_seedream.png,69,series_and_number,79 73 559023,79 73 559023,7973559023,7973559023,0,0.000000,0.000000,1,
passport_0070_seedream.png,70,lastname,МОРОЗОВ,,МОРОЗОВ,,7,1.000000,1.000000,0,
passport_0070_seedream.png,70,firstname,ТАГИР,ТАТИР,ТАГИР,ТАТИР,1,0.200000,0.200000,0,
passport_0070_seedream.png,70,middlename,АБДУЛОВИЧ,АБОДОВНЧ,АБДУЛОВИЧ,АБОДОВНЧ,4,0.444444,0.444444,0,
passport_0070_seedream.png,70,sex,МУЖ.,М,M,M,0,0.000000,0.000000,1,
